,Production Run ID,Date,Temperature (°C),Pressure (Pa),Cooling Rate (°C/min),Machine Speed (RPM),Raw Material Quality (Score),Humidity (%),Ambient Temperature (°C),Maintenance (Days Since),Operator Shift,Batch Size (Units),Energy Consumption (kWh),Production Line,Production Output (Units),Defect Rate (%),Downtime (Minutes)
1379,1380,2023-02-27 11:00:00,181.75097400073852,4882.675929433216,5.6209036895166244,1530.5290143246993,,57.14569801800154,29.36733515598034,,Day,93.0,38.84684906500614,Line 1,1046,1.7657024843462348,28.0
1380,1381,2023-02-27 12:00:00,200.51224309399515,5022.9259104924,,1472.2417249407283,82.95846405655618,46.395349530356974,21.381177638480438,42.0,Day,85.0,63.2506914595825,Line 1,1021,2.0774473252865087,34.0
1381,1382,2023-02-27 13:00:00,188.88102618848208,5179.954777472673,5.043432245274641,1470.4942773566713,82.84747906575166,58.102889417689646,21.520357337827047,,Day,97.0,51.82154492029752,Line 1,990,2.2210661521719635,23.0
1382,1383,2023-02-27 14:00:00,186.3390293522983,5122.15257998405,5.544594762157375,1494.990059574991,86.6195532917735,56.24346862947144,23.1629090557091,34.0,Night,,40.55348090458173,Line 2,1013,2.6847810807721113,18.0
1383,1384,2023-02-27 15:00:00,212.3134484232495,5132.92721863917,4.898556391337671,1491.862200199831,92.42904920979348,50.86964572600634,27.52274139412431,21.0,Night,96.0,49.92113152129893,Line 2,978,2.6687694419430903,35.0
1384,1385,2023-02-27 16:00:00,207.29525611525293,4850.7169178526865,4.961824449572384,1377.391787731495,86.93719432591739,64.36091418013203,23.020181367988183,31.0,Night,107.0,50.988114609765965,Line 1,979,2.0560840498392143,31.0
1385,1386,2023-02-27 17:00:00,205.50994887852087,5176.468076433854,5.710688665315857,1499.2153489119646,90.11402593596489,49.238634798715864,,33.0,Night,111.0,46.7413971674282,Line 2,1020,1.645667566931008,38.0
1386,1387,2023-02-27 18:00:00,395.5842920527257,15062.379206024892,0.4791142815629537,2292.822559853201,,65.24739539152569,33.38836353580824,160.0,Day,480.0,104.41815848278117,Line 1,1024,9.369689764615732,320.0
1387,1388,2023-02-27 19:00:00,194.19173706949664,5158.927424503043,5.634013773342663,1434.8759653134068,75.61036473452609,48.36403078454709,28.449667308892437,,Night,93.0,43.56685735011534,Line 2,990,1.9285209564733388,29.0
1388,1389,2023-02-27 20:00:00,214.87281733365873,4704.509791230516,4.9251874317995235,1446.5257219897285,87.27235889198148,,18.687364905103074,29.0,Day,92.0,44.64537968365262,Line 2,1039,2.6990438371971956,37.0
1389,1390,2023-02-27 21:00:00,201.34854017081653,5090.492810121277,4.457285511147635,1503.252916547645,84.03652492756436,46.66799171837088,25.685241226890295,30.0,Night,84.0,57.214234680657306,Line 1,992,1.9610205203265598,21.0
1390,1391,2023-02-27 22:00:00,191.01130901500187,4877.83574818689,5.278348491754192,1520.5557178301526,,,30.765795146794215,31.0,Day,84.0,,Line 2,1017,,26.0
1391,1392,2023-02-27 23:00:00,190.0518955393506,4746.935165517129,4.691813896834063,1491.6435117773212,93.26011279889633,52.40387710712434,24.157979374501007,27.0,Day,108.0,51.75302470454923,Line 2,991,2.8442579565366417,35.0
1392,1393,2023-02-28 00:00:00,203.11182080924948,5129.30319368758,4.414531344391933,1517.2774535795697,94.01778597744335,54.27235468167225,22.224147141961677,26.0,Day,95.0,50.51993468674498,Line 3,980,2.105901892094102,30.0
1393,1394,2023-02-28 01:00:00,196.5197684511249,4914.196948569494,5.982376326555089,1506.648900204015,84.1396173451062,51.485418206856885,18.479306777680634,32.0,Day,87.0,47.559179603338954,Line 1,932,2.2682283739163456,25.0
1394,1395,2023-02-28 02:00:00,210.33236165763083,5106.074708622492,5.20965671609679,1480.7677638081332,82.6386671876462,49.79215979538217,26.064407765477675,36.0,Day,113.0,46.044810205051064,Line 2,973,1.8338701486858102,26.0
1395,1396,2023-02-28 03:00:00,200.7210931292638,4804.350115297988,4.840516755615827,1498.2269893242476,83.40110963775746,47.152375776767094,27.753482452050363,28.0,Night,92.0,52.22411395519057,Line 2,972,2.3021929528607425,25.0
1396,1397,2023-02-28 04:00:00,187.9938441094201,5406.324888840915,4.849627257419382,1498.4387695111388,84.41657702430831,46.429169377891526,28.375329360209577,26.0,Day,88.0,55.64606035209173,Line 3,947,2.3754826258917685,28.0
1397,1398,2023-02-28 05:00:00,218.6098272329908,4976.197794026359,5.7653662827785,1501.1251841114438,85.82785681880493,48.70160683343608,29.42608273054045,33.0,Day,87.0,60.65515261738624,Line 3,1044,2.205174528044383,30.0
1398,1399,2023-02-28 06:00:00,189.7943172125122,4906.156434890143,5.8025371970140025,1492.5460194397212,80.39262706307551,43.71890684076916,27.30622731995366,35.0,Day,105.0,53.92401359009515,Line 3,1094,1.3399110431968873,20.0
1399,1400,2023-02-28 07:00:00,187.7796217677379,5197.99715080978,4.727580684401285,1517.0459548690217,85.10507674733515,47.02311090960215,20.127611199988237,27.0,Night,97.0,53.46065083358215,Line 2,1017,2.426102543524122,27.0
1400,1401,2023-02-28 08:00:00,,4982.85429962482,5.1322763987049855,1547.393348733568,74.83546385190944,51.541483838658735,28.619538412375086,28.0,Night,118.0,55.90288425831255,Line 1,977,2.8214289487838657,26.0
1401,1402,2023-02-28 09:00:00,204.65789639710982,5633.14405571969,4.816377449305528,1521.7389988564018,95.7567612780245,44.22704192161692,,29.0,Night,99.0,37.6183508468107,Line 3,991,1.9870475684044906,34.0
1402,1403,2023-02-28 10:00:00,191.0061629375986,5233.012532872697,5.38394867208358,1384.5609950046062,83.84851593866631,39.662028146711094,23.780553113015422,25.0,Night,97.0,49.10415424292011,Line 3,987,1.2578589249949284,34.0
1403,1404,2023-02-28 11:00:00,206.95530253859047,4905.318948221117,4.823082353470795,1430.6664629610827,82.87095804377732,47.68843640686465,27.163479626937363,20.0,Day,100.0,49.65512888205652,Line 1,950,2.4900560993165053,
1404,1405,2023-02-28 12:00:00,195.065068033156,5014.854445006142,4.0339363053564785,1529.6045358942022,87.72546493434174,44.01395750787497,26.02416419904865,25.0,Night,92.0,51.64959933186208,Line 2,1018,3.208152771988154,27.0
1405,1406,2023-02-28 13:00:00,224.4517050108206,5013.256907238094,4.484317533931004,1459.2636810062095,89.1930762721062,47.349656107245885,,28.0,Day,94.0,45.23944253122117,Line 1,1009,2.244077924651175,24.0
1406,1407,2023-02-28 14:00:00,203.33470851359257,4788.943043211367,,1558.7006032826462,74.85271734797195,54.241037372231446,26.108510544170965,29.0,Night,114.0,53.77537189534975,Line 2,1069,0.8797306959470059,19.0
1407,1408,2023-02-28 15:00:00,189.15035708403366,5256.709895753529,4.640034440102127,1426.0977538709599,81.56866282298418,54.20232749758398,16.840634164462116,30.0,Day,100.0,41.18167049690188,Line 2,991,2.8608986366106866,18.0
1408,1409,2023-02-28 16:00:00,192.9644705373687,4914.085691167572,5.392686428417071,1541.255674653009,92.10869542260934,49.715992308922495,27.64431165904812,29.0,Night,111.0,50.769193874959456,Line 3,999,1.6435560269553973,28.0
1409,1410,2023-02-28 17:00:00,204.93149962535304,4950.538107063092,5.185725011972387,1456.273868216585,89.37190334609413,52.88984525761859,23.5633974377966,25.0,Day,112.0,44.73187685739679,Line 3,1026,2.0714457459734104,33.0
1410,1411,2023-02-28 18:00:00,191.87856839860532,5043.726300382666,4.643757173376528,1556.1339763427557,79.14383135974873,59.84217148892033,30.94920733875364,21.0,Day,89.0,50.35044924491662,Line 1,1015,2.5278890620797063,34.0
1411,1412,2023-02-28 19:00:00,199.23730070642523,4816.868207011455,4.922554202287356,1463.0659097796613,90.9332586067339,48.72926246432419,23.995934440644255,33.0,Night,114.0,47.877798746916504,Line 2,1008,2.6110652027434975,32.0
1412,1413,2023-02-28 20:00:00,219.69743817661086,5042.267559718248,4.6873179976732695,1451.6502325045376,88.78505529624375,45.15244491874515,28.676914873327355,27.0,Day,91.0,43.97466693891637,Line 3,997,2.2863667479705305,21.0
1413,1414,2023-02-28 21:00:00,206.39805741384606,4899.426497059248,4.8098471785415065,1504.0292476746797,80.95642663107542,53.34825718996264,,21.0,Day,96.0,45.85643897552453,Line 3,995,2.2988838544434707,31.0
1414,1415,2023-02-28 22:00:00,205.94805033885893,4904.689633068164,4.107470565757172,1426.6339060230234,84.97642648859323,47.481397005109876,27.36742872273803,27.0,Night,106.0,56.90314285462622,Line 1,959,2.2571760834163714,33.0
1415,1416,2023-02-28 23:00:00,219.83970151452428,4967.571773908726,4.9425320817645915,1452.599640055914,,44.57928457190767,27.40242308129474,26.0,Day,102.0,53.26376882881313,Line 2,975,1.5358611026086226,32.0
1416,1417,2023-03-01 00:00:00,192.4108417712085,4853.009544436108,4.710691960737891,1543.4142135085524,89.0563017749166,48.756262432526,26.48803054592073,34.0,Night,88.0,53.18711235118163,Line 2,1013,1.626926390868607,24.0
1417,1418,2023-03-01 01:00:00,199.83438442304296,4687.058432100654,5.038271548685186,1572.591095747139,92.70426596364119,51.96914940300365,26.94023277004072,24.0,Day,106.0,51.46968329200709,Line 1,996,2.336709323947905,41.0
1418,1419,2023-03-01 02:00:00,196.96682279480748,5034.760865965323,5.2634985722420655,1488.647585330198,83.29868173304098,51.81410876977662,27.22550970530807,37.0,Day,101.0,49.14402953871308,Line 2,986,2.4026599405659934,34.0
1419,1420,2023-03-01 03:00:00,193.7355818136638,4542.088940005813,5.310318480735861,1475.227552660341,84.9711904312166,43.079180488035355,24.214672720030133,33.0,Day,116.0,47.40444803346996,Line 1,1034,1.8335881978208786,25.0
1420,1421,2023-03-01 04:00:00,197.4477711736916,4549.303153414344,4.716300826344873,1423.8276396693461,87.11236483289053,52.15918072826253,23.06834303055903,31.0,Day,95.0,50.27960846390935,Line 2,999,1.8388837022499769,
1421,1422,2023-03-01 05:00:00,195.4432128024847,5008.945414996344,4.677875256874067,1531.7252981612473,83.86584904764484,42.69790755990861,23.533528181790302,22.0,Night,109.0,53.35696091723096,Line 3,996,1.8538797247639012,22.0
1422,1423,2023-03-01 06:00:00,193.4188803877502,4963.62595062887,4.924195765345157,1477.9024920997556,74.66572026999931,43.54259682263486,24.068180075730663,31.0,Night,98.0,55.05796366699788,Line 1,1048,1.7374378634413477,31.0
1423,1424,2023-03-01 07:00:00,197.04539356488587,,5.5469462570869394,1439.4790532992658,,56.69966921207223,25.606276424182102,33.0,Day,108.0,42.358419446612366,Line 1,967,,26.0
1424,1425,2023-03-01 08:00:00,193.45774750191316,5132.873832794927,4.742943587381199,1513.888265341781,,41.39485868531219,27.279983672825423,32.0,Day,99.0,49.04250741246363,Line 1,960,2.2018846992571275,34.0
1425,1426,2023-03-01 09:00:00,203.24193529356666,4604.546996014698,4.657895273402461,1434.0531864635775,88.42826186619818,37.97470728283411,25.23262597959715,31.0,Day,86.0,47.86251889574474,Line 2,995,1.4020437564084616,28.0
1426,1427,2023-03-01 10:00:00,190.45311595934726,4877.060081259819,4.4496618594536255,1507.61457823371,91.98417345954157,52.19465180747063,27.85233239882066,29.0,Day,83.0,50.18399695817685,Line 3,1017,1.7307223512466816,21.0
1427,1428,2023-03-01 11:00:00,210.16884189363924,4910.4657408357125,5.253799092090993,1480.3987743533983,,46.99893914032062,25.042221505188923,37.0,Day,99.0,50.39654528300394,Line 2,1001,1.7013072035169465,37.0
1428,1429,2023-03-01 12:00:00,207.2577390934153,5062.45567066944,4.854348137944734,1509.5978492178024,87.21543085484421,48.041762866670844,31.53925775890977,32.0,Day,98.0,48.52503020347597,Line 1,1032,1.8361264128918093,32.0
1429,1430,2023-03-01 13:00:00,204.46031977568254,5045.648239517904,4.497260597490444,1427.355434123965,81.49783906405459,57.43085473931037,25.227094105548666,17.0,Day,84.0,53.82969455465793,Line 3,1055,1.5100866938029127,35.0
1430,1431,2023-03-01 14:00:00,195.4129162411409,4918.992361809185,4.601570266598743,1509.9110314548955,80.62387126681183,55.33133443294304,24.847339043774145,,Night,102.0,52.11262777931708,Line 3,1009,1.9011725638514259,29.0
1431,1432,2023-03-01 15:00:00,200.44070870602326,5008.831152244063,5.334539363935836,1411.155001352201,78.48795657811456,54.674054885060606,,41.0,Day,102.0,45.943298084516485,Line 3,945,1.1650452924716854,23.0
1432,1433,2023-03-01 16:00:00,198.74929859283893,4945.027624079879,5.071997771288219,1513.5615915302863,86.72329772294837,50.14128076497976,28.40089918225778,28.0,Day,99.0,56.3172774899846,Line 2,1044,1.8321764644536176,40.0
1433,1434,2023-03-01 17:00:00,200.26959331496087,4817.46032420583,4.665378764755733,1495.5302330793547,85.4395131922925,52.565147516253646,28.169325967910908,28.0,Night,92.0,50.13943098357325,Line 2,1057,2.3362468314072764,33.0
1434,1435,2023-03-01 18:00:00,186.60939852666593,5010.785889757633,5.287169947362944,1406.3212438455876,90.49313731179318,47.57903153628849,29.773566889432004,31.0,Day,108.0,57.40631457753693,Line 3,1020,2.1432166992155928,32.0
1435,1436,2023-03-01 19:00:00,201.0456947336453,4571.156859788541,5.517488109449101,1499.3299358670856,76.2955142016974,46.958704692280975,28.922433100250576,45.0,Night,96.0,46.50764204993267,Line 3,939,1.6285202044600264,27.0
1436,1437,2023-03-01 20:00:00,,5049.058946450109,5.3280825033161285,1534.9192224266317,86.3181178093443,49.97226856181827,25.137634042761146,34.0,Night,88.0,52.36579680768576,Line 2,1019,,29.0
1437,1438,2023-03-01 21:00:00,214.44055877590398,5282.470526105244,5.103375127826586,1477.8048283287485,93.6311793977934,53.03533235881903,21.478861137955146,24.0,Night,91.0,52.74033048259899,Line 3,977,2.1998699999898963,29.0
1438,1439,2023-03-01 22:00:00,189.93164883288784,4930.614510432929,5.838645777462543,1434.9471427377894,85.5903369952443,,25.56541776751684,28.0,Night,103.0,47.043089379762776,Line 3,996,1.560485147336831,29.0
1439,1440,2023-03-01 23:00:00,188.14546394998067,5412.40096244114,5.662163718497659,1478.5407838165902,89.5042067733795,55.36269034302045,28.139622823473854,36.0,Day,101.0,46.37318518570006,Line 1,987,1.8639676664358922,26.0
1440,1441,2023-03-02 00:00:00,209.83455450175978,5120.609288034519,5.031281978146073,1386.6566194543682,,53.357954282734134,24.781963614921853,30.0,Night,95.0,48.52934779914907,Line 1,977,2.756397668086049,23.0
1441,1442,2023-03-02 01:00:00,184.8781790961356,5291.680431217814,5.504634349593399,1515.808976863017,91.82425832817158,49.42047364785195,,37.0,Day,111.0,52.838077908740004,Line 1,1049,2.358947376499557,28.0
1442,1443,2023-03-02 02:00:00,214.55563820233343,5077.159602951646,5.3256160980895535,1537.5968424865073,77.87221678294641,48.691092288013394,24.08564310113242,,Night,91.0,40.34701045456502,Line 3,981,,
1443,1444,2023-03-02 03:00:00,211.8304019954773,5110.314478939138,4.733149567984077,1476.5361928743628,83.44066333422224,51.142365524145355,28.830402667474637,23.0,Day,93.0,49.48741388404212,Line 3,1017,2.1404750392156604,32.0
1444,1445,2023-03-02 04:00:00,205.81210237125825,5028.646733941743,5.800239321869657,1487.0874172876208,86.80015183194188,50.88435378320286,,34.0,Night,118.0,61.901608009421274,Line 2,1008,1.9929780764440672,35.0
1445,1446,2023-03-02 05:00:00,369.6537464957421,14059.322850657562,0.5843621827986526,,,66.97250142558826,40.59855616599603,155.0,Day,605.0,83.05719673855803,Line 1,960,12.561763734775012,260.0
1446,1447,2023-03-02 06:00:00,198.40538116171794,4606.9326853868815,5.59891694950865,1576.908044757867,91.56575393374139,48.118933138216924,27.72687883775939,31.0,Day,105.0,46.831227671023285,Line 1,939,1.360091805716057,26.0
1447,1448,2023-03-02 07:00:00,199.4751973559673,4951.739497364876,5.315160238401803,1536.5357908671526,84.90142076855166,50.140413574820705,26.766191043876862,,Day,92.0,56.63332166481095,Line 2,1002,2.105267902808813,27.0
1448,1449,2023-03-02 08:00:00,202.89248977447826,4879.459286095456,5.472829703352308,1449.2861892784565,84.64798618945834,53.21659758527053,23.081252613030262,36.0,Day,120.0,44.69587654289937,Line 3,990,1.5948994716804412,34.0
1449,1450,2023-03-02 09:00:00,205.5392513693817,4885.88000851242,,1561.8339154735922,90.42326208354405,49.68037060397089,24.176454379067913,38.0,Day,101.0,52.92306896122162,Line 3,995,1.4758856725299014,28.0
1450,1451,2023-03-02 10:00:00,,4747.158768103299,5.5477944687167815,,77.95645444657605,,20.235968034119647,29.0,Night,91.0,53.670487574240894,Line 3,1009,1.9748045267525172,
1451,1452,2023-03-02 11:00:00,210.61107064963068,5221.711998787161,4.35506850399415,1511.8865420163092,87.44272367043442,46.94673825560678,23.862108448729963,22.0,Night,119.0,45.95731659484966,Line 3,977,1.5587797782758646,32.0
1452,1453,2023-03-02 12:00:00,205.20435653288072,4793.7630261977665,,1515.5109259408118,81.84125654638025,51.22041993551991,19.804504918347853,34.0,Night,117.0,53.346480574968005,Line 1,1041,2.8096760929800255,27.0
1453,1454,2023-03-02 13:00:00,205.10584833968687,4780.827524410286,3.7459975476432685,1553.3784201723622,88.8782261346847,49.38378841219002,28.092453064760647,33.0,Day,98.0,43.17876470485155,Line 3,1004,,28.0
1454,1455,2023-03-02 14:00:00,197.76569664947692,5007.673939348979,5.200095987372706,1406.9869528809709,83.17139297230854,52.0727803693552,21.151525884795912,25.0,Night,99.0,54.36507050288812,Line 3,939,1.4056686492856558,26.0
1455,1456,2023-03-02 15:00:00,203.88154980059957,5216.686663570343,5.514836961351197,1492.412870384488,87.56440976417291,50.04426096353511,21.79246693129771,44.0,Night,101.0,51.4414927947374,Line 1,972,1.6401828178350621,30.0
1456,1457,2023-03-02 16:00:00,178.57146475917577,5169.66405726393,5.824592122578149,1443.0709738223727,82.26910251451653,48.454867819056886,24.118629789176147,31.0,Night,95.0,54.015514907176325,Line 2,970,2.5155315157201574,23.0
1457,1458,2023-03-02 17:00:00,203.97614310562474,4870.078989267404,4.892470441676204,1520.5286011050862,75.10169279291988,52.781310819324645,23.395146403367622,34.0,Day,99.0,45.39806190425316,Line 1,938,2.3232777342277426,31.0
1458,1459,2023-03-02 18:00:00,216.57790383674808,4957.5241465498175,5.115879460310604,1459.1650058568052,86.80434949726008,45.90925376718408,,34.0,Day,111.0,53.1615706535852,Line 3,1002,2.337896861034147,32.0
1459,1460,2023-03-02 19:00:00,,5328.060747766456,4.992798019773962,1654.314056632386,78.50617062144619,43.42888850672258,28.543166235060838,24.0,Day,97.0,39.42848218583144,Line 3,995,2.713432455594106,34.0
1460,1461,2023-03-02 20:00:00,206.64099930685524,5221.213588350202,5.904274644981365,1537.6070766870944,92.48355197798784,54.79934623216149,24.28282533663854,26.0,Day,86.0,56.826746948633364,Line 2,1081,2.2031255675170787,28.0
1461,1462,2023-03-02 21:00:00,,5175.333690976196,5.165922175689797,1441.7667545858455,87.81809232529774,50.109119879062845,29.682829078784042,28.0,Night,113.0,45.53135281351766,Line 3,977,2.442995521634291,39.0
